__id,NUM_POSTE,NOM_USUEL,LAT,LON,ALTI,AAAAMMJJ,DHUMEC,QDHUMEC,PMERM,QPMERM,PMERMIN,QPMERMIN,INST,QINST,GLOT,QGLOT,DIFT,QDIFT,DIRT,QDIRT,INFRART,QINFRART,UV,QUV,UV_INDICEX,QUV_INDICEX,SIGMA,QSIGMA,UN,QUN,HUN,QHUN,UX,QUX,HUX,QHUX,UM,QUM,DHUMI40,QDHUMI40,DHUMI80,QDHUMI80,TSVM,QTSVM,ETPMON,QETPMON,ETPGRILLE,QETPGRILLE,ECOULEMENTM,QECOULEMENTM,HNEIGEF,QHNEIGEF,NEIGETOTX,QNEIGETOTX,NEIGETOT06,QNEIGETOT06,NEIG,QNEIG,BROU,QBROU,ORAG,QORAG,GRESIL,QGRESIL,GRELE,QGRELE,ROSEE,QROSEE,VERGLAS,QVERGLAS,SOLNEIGE,QSOLNEIGE,GELEE,QGELEE,FUMEE,QFUMEE,BRUME,QBRUME,ECLAIR,QECLAIR,NB300,QNB300,BA300,QBA300,TMERMIN,QTMERMIN,TMERMAX,QTMERMAX
347,38005402,AIGLETON-NIVOSE,45.231,6.038167,2240,2024-07-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63,9,,,,,6.9,9,,,3.3,9,,,,,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
348,38005402,AIGLETON-NIVOSE,45.231,6.038167,2240,2024-07-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57,9,,,,,8.2,9,,,4.1,9,,,,,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349,38005402,AIGLETON-NIVOSE,45.231,6.038167,2240,2024-07-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61,9,,,,,9.9,9,,,5.0,9,,,,,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350,38005402,AIGLETON-NIVOSE,45.231,6.038167,2240,2024-07-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85,9,,,,,11.3,9,,,4.0,9,,,,,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351,38005402,AIGLETON-NIVOSE,45.231,6.038167,2240,2024-07-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79,9,,,,,10.5,9,,,3.8,9,,,,,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
352,38005402,AIGLETON-NIVOSE,45.231,6.038167,2240,2024-07-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54,9,,,,,9.0,9,,,4.7,9,,,,,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
353,38005402,AIGLETON-NIVOSE,45.231,6.038167,2240,2024-07-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47,9,,,,,7.5,9,,,3.9,9,,,,,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
354,38005402,AIGLETON-NIVOSE,45.231,6.038167,2240,2024-07-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,9,,,,,8.7,9,,,5.3,9,,,,,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
355,38005402,AIGLETON-NIVOSE,45.231,6.038167,2240,2024-07-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86,9,,,,,10.3,9,,,2.0,9,,,,,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
356,38005402,AIGLETON-NIVOSE,45.231,6.038167,2240,2024-07-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97,9,,,,,11.5,9,,,2.8,9,,,,,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
357,38005402,AIGLETON-NIVOSE,45.231,6.038167,2240,2024-07-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,9,,,,,10.8,9,,,4.0,9,,,,,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
358,38005402,AIGLETON-NIVOSE,45.231,6.038167,2240,2024-07-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83,9,,,,,10.2,9,,,3.9,9,,,,,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
359,38005402,AIGLETON-NIVOSE,45.231,6.038167,2240,2024-07-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,9,,,,,10.9,9,,,3.5,9,,,,,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
360,38005402,AIGLETON-NIVOSE,45.231,6.038167,2240,2024-07-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79,9,,,,,12.6,9,,,4.3,9,,,,,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
361,38005402,AIGLETON-NIVOSE,45.231,6.038167,2240,2024-07-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55,9,,,,,9.8,9,,,5.2,9,,,,,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
362,38005402,AIGLETON-NIVOSE,45.231,6.038167,2240,2024-07-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55,9,,,,,10.7,9,,,4.9,9,,,,,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
363,38005402,AIGLETON-NIVOSE,45.231,6.038167,2240,2024-07-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,9,,,,,8.5,9,,,5.7,9,,,,,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
364,38005402,AIGLETON-NIVOSE,45.231,6.038167,2240,2024-07-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47,9,,,,,9.9,9,,,5.7,9,,,,,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
365,38005402,AIGLETON-NIVOSE,45.231,6.038167,2240,2024-07-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62,9,,,,,12.5,9,,,4.9,9,,,,,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
366,38005402,AIGLETON-NIVOSE,45.231,6.038167,2240,2024-08-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72,9,,,,,12.4,9,,,4.7,9,,,,,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
367,38005402,AIGLETON-NIVOSE,45.231,6.038167,2240,2024-08-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78,9,,,,,12.0,9,,,4.2,9,,,,,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
368,38005402,AIGLETON-NIVOSE,45.231,6.038167,2240,2024-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85,9,,,,,11.1,9,,,3.8,9,,,,,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
369,38005402,AIGLETON-NIVOSE,45.231,6.038167,2240,2024-08-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77,9,,,,,10.7,9,,,3.5,9,,,,,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
370,38005402,AIGLETON-NIVOSE,45.231,6.038167,2240,2024-08-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57,9,,,,,9.7,9,,,3.9,9,,,,,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
371,38005402,AIGLETON-NIVOSE,45.231,6.038167,2240,2024-08-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,9,,,,,7.8,9,,,4.9,9,,,,,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
372,38005402,AIGLETON-NIVOSE,45.231,6.038167,2240,2024-08-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58,9,,,,,9.0,9,,,3.7,9,,,,,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
373,38005402,AIGLETON-NIVOSE,45.231,6.038167,2240,2024-08-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64,9,,,,,10.3,9,,,4.2,9,,,,,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
374,38005402,AIGLETON-NIVOSE,45.231,6.038167,2240,2024-08-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48,9,,,,,8.6,9,,,5.0,9,,,,,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
375,38005402,AIGLETON-NIVOSE,45.231,6.038167,2240,2024-08-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53,9,,,,,10.5,9,,,4.6,9,,,,,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
376,38005402,AIGLETON-NIVOSE,45.231,6.038167,2240,2024-08-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72,9,,,,,13.7,9,,,4.2,9,,,,,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
377,38005402,AIGLETON-NIVOSE,45.231,6.038167,2240,2024-08-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65,9,,,,,11.9,9,,,5.0,9,,,,,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
378,38005402,AIGLETON-NIVOSE,45.231,6.038167,2240,2024-08-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67,9,,,,,11.3,9,,,4.7,9,,,,,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
379,38005402,AIGLETON-NIVOSE,45.231,6.038167,2240,2024-08-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69,9,,,,,10.3,9,,,3.0,9,,,,,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
380,38005402,AIGLETON-NIVOSE,45.231,6.038167,2240,2024-08-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68,9,,,,,10.1,9,,,3.1,9,,,,,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381,38005402,AIGLETON-NIVOSE,45.231,6.038167,2240,2024-08-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86,9,,,,,12.1,9,,,2.4,9,,,,,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
382,38005402,AIGLETON-NIVOSE,45.231,6.038167,2240,2024-08-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94,9,,,,,12.2,9,,,2.1,9,,,,,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
383,38005402,AIGLETON-NIVOSE,45.231,6.038167,2240,2024-08-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96,9,,,,,9.7,9,,,1.5,9,,,,,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384,38005402,AIGLETON-NIVOSE,45.231,6.038167,2240,2024-08-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92,9,,,,,10.8,9,,,2.1,9,,,,,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
385,38005402,AIGLETON-NIVOSE,45.231,6.038167,2240,2024-08-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68,9,,,,,10.0,9,,,3.6,9,,,,,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
386,38005402,AIGLETON-NIVOSE,45.231,6.038167,2240,2024-08-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73,9,,,,,8.6,9,,,3.0,9,,,,,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
387,38005402,AIGLETON-NIVOSE,45.231,6.038167,2240,2024-08-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55,9,,,,,8.6,9,,,3.6,9,,,,,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
388,38005402,AIGLETON-NIVOSE,45.231,6.038167,2240,2024-08-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52,9,,,,,8.5,9,,,4.3,9,,,,,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
389,38005402,AIGLETON-NIVOSE,45.231,6.038167,2240,2024-08-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,9,,,,,8.6,9,,,5.3,9,,,,,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
390,38005402,AIGLETON-NIVOSE,45.231,6.038167,2240,2024-08-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73,9,,,,,10.2,9,,,2.3,9,,,,,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
391,38005402,AIGLETON-NIVOSE,45.231,6.038167,2240,2024-08-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,9,,,,,10.0,9,,,2.5,9,,,,,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
392,38005402,AIGLETON-NIVOSE,45.231,6.038167,2240,2024-08-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62,9,,,,,9.3,9,,,3.6,9,,,,,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
393,38005402,AIGLETON-NIVOSE,45.231,6.038167,2240,2024-08-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66,9,,,,,10.3,9,,,3.7,9,,,,,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
394,38005402,AIGLETON-NIVOSE,45.231,6.038167,2240,2024-08-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71,9,,,,,11.4,9,,,3.5,9,,,,,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
395,38005402,AIGLETON-NIVOSE,45.231,6.038167,2240,2024-08-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74,9,,,,,11.9,9,,,3.5,9,,,,,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
396,38005402,AIGLETON-NIVOSE,45.231,6.038167,2240,2024-08-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67,9,,,,,10.9,9,,,3.7,9,,,,,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397,38005402,AIGLETON-NIVOSE,45.231,6.038167,2240,2024-09-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71,9,,,,,10.0,9,,,3.6,9,,,,,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
398,38005402,AIGLETON-NIVOSE,45.231,6.038167,2240,2024-09-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77,9,,,,,9.9,9,,,2.7,9,,,,,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
399,38005402,AIGLETON-NIVOSE,45.231,6.038167,2240,2024-09-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83,9,,,,,11.1,9,,,2.7,9,,,,,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
400,38005402,AIGLETON-NIVOSE,45.231,6.038167,2240,2024-09-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92,9,,,,,10.8,9,,,1.5,9,,,,,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401,38005402,AIGLETON-NIVOSE,45.231,6.038167,2240,2024-09-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97,9,,,,,9.7,9,,,1.0,9,,,,,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
402,38005402,AIGLETON-NIVOSE,45.231,6.038167,2240,2024-09-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68,9,,,,,8.2,9,,,2.9,9,,,,,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
403,38005402,AIGLETON-NIVOSE,45.231,6.038167,2240,2024-09-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,9,,,,,7.5,9,,,4.3,9,,,,,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
404,38005402,AIGLETON-NIVOSE,45.231,6.038167,2240,2024-09-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91,9,,,,,9.5,9,,,1.2,9,,,,,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
405,38005402,AIGLETON-NIVOSE,45.231,6.038167,2240,2024-09-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,9,,,,,8.2,9,,,0.7,9,,,,,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
406,38005402,AIGLETON-NIVOSE,45.231,6.038167,2240,2024-09-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,9,,,,,5.3,9,,,2.8,9,,,,,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
407,38005402,AIGLETON-NIVOSE,45.231,6.038167,2240,2024-09-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73,9,,,,,6.4,9,,,1.9,9,,,,,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
408,38005402,AIGLETON-NIVOSE,45.231,6.038167,2240,2024-09-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95,9,,,,,5.0,9,,,1.6,9,,,,,3,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
409,38005402,AIGLETON-NIVOSE,45.231,6.038167,2240,2024-09-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97,9,,,,,4.5,9,,,1.3,9,,,,,6,1,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
410,38005402,AIGLETON-NIVOSE,45.231,6.038167,2240,2024-09-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84,9,,,,,4.9,9,,,2.0,9,,,,,5,1,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
411,38005402,AIGLETON-NIVOSE,45.231,6.038167,2240,2024-09-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,9,,,,,3.8,9,,,2.7,9,,,,,2,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
412,38005402,AIGLETON-NIVOSE,45.231,6.038167,2240,2024-09-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56,9,,,,,4.6,9,,,2.8,9,,,,,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
413,38005402,AIGLETON-NIVOSE,45.231,6.038167,2240,2024-09-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64,9,,,,,6.2,9,,,1.4,9,,,,,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
414,38005402,AIGLETON-NIVOSE,45.231,6.038167,2240,2024-09-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59,9,,,,,5.4,9,,,2.4,9,,,,,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
415,38005402,AIGLETON-NIVOSE,45.231,6.038167,2240,2024-09-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63,9,,,,,6.2,9,,,2.6,9,,,,,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
416,38005402,AIGLETON-NIVOSE,45.231,6.038167,2240,2024-09-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72,9,,,,,6.9,9,,,2.1,9,,,,,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
417,38005402,AIGLETON-NIVOSE,45.231,6.038167,2240,2024-09-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72,9,,,,,7.2,9,,,2.3,9,,,,,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
418,38005402,AIGLETON-NIVOSE,45.231,6.038167,2240,2024-09-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77,9,,,,,7.4,9,,,1.6,9,,,,,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
419,38005402,AIGLETON-NIVOSE,45.231,6.038167,2240,2024-09-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94,9,,,,,7.6,9,,,1.4,9,,,,,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
420,38005402,AIGLETON-NIVOSE,45.231,6.038167,2240,2024-09-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97,9,,,,,7.0,9,,,0.7,9,,,,,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
421,38005402,AIGLETON-NIVOSE,45.231,6.038167,2240,2024-09-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81,9,,,,,6.6,9,,,1.8,9,,,,,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
422,38005402,AIGLETON-NIVOSE,45.231,6.038167,2240,2024-09-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96,9,,,,,9.5,9,,,1.3,9,,,,,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
423,38005402,AIGLETON-NIVOSE,45.231,6.038167,2240,2024-09-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91,9,,,,,6.8,9,,,1.4,9,,,,,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
424,38005402,AIGLETON-NIVOSE,45.231,6.038167,2240,2024-09-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93,9,,,,,5.3,9,,,1.0,9,,,,,13,1,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
425,38005402,AIGLETON-NIVOSE,45.231,6.038167,2240,2024-09-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56,9,,,,,4.6,9,,,2.1,9,,,,,12,1,10,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
426,38005402,AIGLETON-NIVOSE,45.231,6.038167,2240,2024-09-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,9,,,,,7.5,9,,,1.7,9,,,,,6,1,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
427,38005402,AIGLETON-NIVOSE,45.231,6.038167,2240,2024-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82,9,,,,,7.8,9,,,1.3,9,,,,,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
428,38005402,AIGLETON-NIVOSE,45.231,6.038167,2240,2024-10-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95,9,,,,,7.4,9,,,1.3,9,,,,,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
429,38005402,AIGLETON-NIVOSE,45.231,6.038167,2240,2024-10-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98,9,,,,,6.0,9,,,0.9,9,,,,,3,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
430,38005402,AIGLETON-NIVOSE,45.231,6.038167,2240,2024-10-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98,9,,,,,5.2,9,,,0.7,9,,,,,10,1,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
431,38005402,AIGLETON-NIVOSE,45.231,6.038167,2240,2024-10-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62,9,,,,,4.4,9,,,1.5,9,,,,,6,1,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
432,38005402,AIGLETON-NIVOSE,45.231,6.038167,2240,2024-10-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68,9,,,,,6.1,9,,,1.1,9,,,,,3,1,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
433,38005402,AIGLETON-NIVOSE,45.231,6.038167,2240,2024-10-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92,9,,,,,9.5,9,,,1.6,9,,,,,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
434,38005402,AIGLETON-NIVOSE,45.231,6.038167,2240,2024-10-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94,9,,,,,7.6,9,,,0.6,9,,,,,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
435,38005402,AIGLETON-NIVOSE,45.231,6.038167,2240,2024-10-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83,9,,,,,7.6,9,,,1.9,9,,,,,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
436,38005402,AIGLETON-NIVOSE,45.231,6.038167,2240,2024-10-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92,9,,,,,6.2,9,,,1.2,9,,,,,2,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
437,38005402,AIGLETON-NIVOSE,45.231,6.038167,2240,2024-10-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,9,,,,,5.4,9,,,1.1,9,,,,,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
438,38005402,AIGLETON-NIVOSE,45.231,6.038167,2240,2024-10-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65,9,,,,,5.4,9,,,1.4,9,,,,,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
439,38005402,AIGLETON-NIVOSE,45.231,6.038167,2240,2024-10-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78,9,,,,,7.6,9,,,1.4,9,,,,,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
440,38005402,AIGLETON-NIVOSE,45.231,6.038167,2240,2024-10-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75,9,,,,,8.3,9,,,1.4,9,,,,,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
441,38005402,AIGLETON-NIVOSE,45.231,6.038167,2240,2024-10-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63,9,,,,,8.5,9,,,2.9,9,,,,,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
442,38005402,AIGLETON-NIVOSE,45.231,6.038167,2240,2024-10-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91,9,,,,,9.2,9,,,1.9,9,,,,,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
443,38005402,AIGLETON-NIVOSE,45.231,6.038167,2240,2024-10-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92,9,,,,,8.9,9,,,1.5,9,,,,,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
444,38005402,AIGLETON-NIVOSE,45.231,6.038167,2240,2024-10-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91,9,,,,,7.6,9,,,1.0,9,,,,,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
445,38005402,AIGLETON-NIVOSE,45.231,6.038167,2240,2024-10-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77,9,,,,,6.6,9,,,1.1,9,,,,,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
